,CAF-62T_TPM,CAF-97T_TPM,CAF_73T_TPM,CAF_98T_TPM
80781,17.438017,248.179277,153.334268,120.37627
80789,5.553093,16.250858,12.667283,12.50859
80790,2.073098,8.943088,12.322664,11.020367
80816,0,0,0,0
80817,12.806221,5.789414,5.192433,7.836316
80818,26.125923,14.084148,12.811836,16.321647
80820,4.146558,5.103529,0.722558,1.390047
80821,5.096076,4.212504,4.167487,5.766219
80823,3.24122,2.333211,1.347046,1.398736
80824,4.182213,8.574483,7.24318,7.556936
80829,64.508983,67.330314,72.421859,72.162208
80830,77.385006,23.579115,26.552045,30.121657
80831,0.142845,0.322499,0,0.056303
80832,0.191659,0.150562,0.201861,0.117278
80833,67.962303,41.537143,48.353689,57.055653
80834,0,0,0,0
80835,0,0.139019,0,0.077379
80851,20.861661,63.562919,53.157019,55.55065
80852,4.76828,2.619425,2.792141,1.206119
80853,4.51921,2.582417,4.362716,3.514054
80854,96.995362,79.638709,67.263263,89.66544
80856,27.425735,16.584597,13.510822,15.203014
80862,5.297196,2.720909,2.883316,3.661821
80863,5.535927,15.723288,4.435691,7.55236
80864,1.983631,3.602298,0.843387,0.91959
80868,0.155745,0.51329,0.325344,0.244939
80895,17.916527,22.748344,22.163629,24.151909
80896,4.048442,2.719644,1.874349,1.926566
80975,0.373909,0.081311,0.101369,0.278528
81025,0,0,0,0
81027,0,0.005706,0,0.017876
81029,6.776515,15.195275,16.801937,10.661761
81030,0,0,0,0
81031,14.558307,36.650177,35.258415,26.874856
81033,0,0,0.009564,0
81034,58.245475,26.179575,26.422617,29.195681
81035,0.382192,0.024874,0.18865,0.102637
81037,47.795835,108.194778,117.885064,89.333603
81050,0,0,0,0
81061,0,0,0,0
81099,0,0,0,0
81115,0,0,0,0.017259
81127,0,0,0,0
81138,0,0,0,0
81168,0,0,0,0
81282,0,0,0,0
81285,0.086886,0,0.065156,0.116684
81300,0,0,0,0
81309,0,0,0,0
81318,0,0,0,0
81327,0,0,0,0
81328,0,0,0,0
81341,0,0,0,0
81343,0.133089,0,0,0
81390,0,0,0,0.006001
81392,0.162676,0.213357,0.131268,0.032956
81399,0.055143,0.048448,0.031643,0.030502
81442,0,0,0,0
81448,0,0,0,0
81458,0,0,0,0
81465,0,0.101933,0,0
81466,0,0,0,0
81469,0,0,0,0
81470,0,0,0,0
81472,0,0,0,0
81488,73.671265,41.339123,42.487469,41.183839
81490,15.14686,27.460521,41.467074,30.465993
81491,0.553906,1.16817,0.118649,0.522473
81492,0,0.074961,0,0
81493,22.150068,42.048422,29.197739,33.405288
81494,0,0,0,0
81501,0.03438,0,0.118837,0.082399
81502,103.520757,204.241764,230.05483,198.609679
81532,27.541137,29.348876,34.176685,31.763141
81533,111.028139,95.366131,90.652545,79.983479
81537,20.428186,23.054325,13.591837,14.259905
81539,67.256933,43.146297,85.031724,57.328853
81542,41.692463,22.436834,31.570787,29.282728
81543,0.409893,0.475234,1.577985,1.791084
81544,5.860718,8.387054,4.052451,6.710887
81545,32.312229,28.625265,24.200031,34.01917
81550,15.601409,12.426987,9.482585,11.881172
81551,0,0.07758,0,0
81552,46.191836,87.598058,87.933981,70.918442
81553,0.870814,1.758198,1.410747,1.52488
81554,17.357032,46.22777,39.190706,34.651854
81555,115.058585,90.045949,102.469504,105.839053
81556,32.927508,28.554316,30.494943,28.556067
81557,4.836364,13.815726,9.353574,15.457489
81558,4.831035,7.585537,8.53213,7.292379
81559,7.884341,17.170446,20.073264,19.710864
81562,13.766009,27.42008,22.434894,22.856069
81563,20.523779,20.582762,28.295313,24.234909
81565,35.300637,68.478264,85.012598,69.002506
81566,16.765559,24.749401,33.401756,20.606659
81567,139.560071,270.059981,308.159108,287.876359
81569,0.123723,0,0.132437,0
81570,1.759924,4.004634,3.793734,3.574806
81571,0.01552,0.170389,0.094315,0.193957
81572,15.91267,19.054531,27.966959,17.760803
81573,13.649637,17.299908,16.985862,16.610686
81575,4.434364,14.208647,11.273137,4.785971
81576,19.971901,30.314633,27.624542,28.759316
81577,8.265678,15.322618,15.298028,15.159038
81578,0.759858,0.07816,0.292716,0.029148
81579,16.274912,15.941483,10.891209,15.462219
81602,8.791912,7.221177,7.150537,6.722234
81603,49.440464,93.312083,128.569431,123.420605
81605,28.985438,37.273771,36.610845,39.662194
81606,159.365427,143.488326,212.876949,127.136336
81607,0,0.058588,0.110146,0.35424
81608,30.325025,36.49744,37.445036,33.019141
81609,7.434887,10.538756,10.492888,11.621422
81610,6.331622,17.035198,5.494272,14.018938
81611,50.311035,42.529734,23.158072,44.895736
81614,43.905353,38.393423,50.126943,48.114633
81615,0,0,0.043131,0.048715
81616,0,0.029369,0,0
81617,23.386624,12.104441,7.984578,8.29012
81618,101.597046,237.325503,200.271055,196.597366
81619,9.507804,24.880644,17.20003,18.572431
81620,1.065377,3.755948,2.821077,7.812508
81621,2.26364,4.879753,3.127345,2.807527
81622,20.003178,33.039216,34.071623,26.429896
81623,0,0,0,0
81624,8.527581,26.086901,14.960651,28.447654
81626,0,0,0,0
81627,10.836081,16.556445,11.520437,13.298656
81628,21.365492,63.75973,70.854407,45.833581
81629,0.624296,0.250811,0.251896,0.436942
81631,191.207748,246.5625,348.999512,271.756958
81669,86.312655,72.638159,80.641547,78.605394
81671,151.43261,81.130501,105.675501,97.055181
81688,117.878872,105.073038,141.906352,131.623482
81689,77.038574,54.714172,61.481903,61.065178
81691,5.13053,4.510868,1.011997,3.644579
81693,0,0.027265,0.044213,0.029207
81696,0,0,0,0
81697,0,0,0,0
81698,0.068041,0.053287,0.041363,0
81704,0.180884,0,0.575542,0.546184
81706,1.05371,0.036893,0.882713,3.669423
81786,1.565901,2.923658,1.927659,3.221381
81788,1.022779,4.203471,5.970502,3.955438
81789,4.864948,3.533036,4.160614,4.331824
81790,21.07829,13.064548,10.579111,15.334974
81792,24.684076,24.259665,68.545868,47.867254
81793,0.063946,0.033325,0,0.015903
81794,9.115151,13.134072,8.589209,16.037581
81796,2.237213,2.323419,1.325439,1.256858
81797,0,0,0,0
81831,1.236867,1.051735,2.747943,1.536649
81832,0,0,0.025745,0
81833,0,0,0,0
81839,4.530961,7.430379,8.418744,8.348759
81844,21.567135,24.923695,26.38278,34.257094
81846,29.114065,25.81313,21.116571,24.433345
81847,47.025092,27.86978,33.403052,31.128313
81848,3.440713,7.881435,27.346632,18.198646
81849,1.237215,0.047541,0.94611,1.671268
81850,0.024236,0,0,0
81851,0.407343,0,0,0
81853,92.905495,72.401073,64.926463,82.585244
81854,0.645928,1.032159,0.747934,0.435222
81855,49.876635,59.659366,44.805401,61.431639
81856,5.771004,6.041325,4.802431,5.570669
81857,11.208322,31.568643,30.434489,31.778699
81858,29.968232,57.185817,44.192794,42.656828
81870,0,0,0,0
81871,0,0,0,0
81872,0,0.094873,0.080119,0
81873,23.370359,37.372374,49.071517,38.783965
81875,14.601174,22.93228,24.079568,24.114138
81876,98.859583,280.633294,204.282264,236.144669
81887,18.988243,19.643891,20.301805,26.623855
81888,22.858125,30.471128,47.59149,37.717836
81889,34.63735,35.677751,30.597171,47.608641
81890,17.568251,21.035419,19.898577,23.781679
81892,143.803325,108.187724,102.714012,148.856361
81893,0.004359,0.187199,0.135544,0.06567
81894,57.728816,40.150748,59.18544,39.505354
81926,51.855438,85.188364,78.784778,70.70514
81928,1.503868,4.583001,2.755471,5.302532
81929,27.938985,17.870346,21.155832,27.329719
81930,4.476863,6.649301,4.323101,10.912069
81931,2.953682,2.240316,1.491162,4.660923
81932,14.012189,11.393234,12.844517,12.569519
83259,0.013648,0,0,0
83394,0.842285,2.528114,0.948193,1.890142
83401,0.705967,0.175339,0.283076,0.255582
83416,0,0,0,0
83417,0,0,0,0
83439,11.709071,38.07023,20.70294,21.250134
83440,35.603353,37.116305,60.604445,43.413614
83442,419.878326,1048.958618,895.928589,993.930969
83443,195.612915,177.19136,170.853928,219.380646
83444,23.52471,32.170414,29.707788,26.449528
83445,1.35143,1.019357,4.470595,1.41518
83446,0,0,0,0
83447,0,0,0,0
83448,7.595421,4.908562,2.531508,4.636199
83449,0.130518,0.111718,0.090097,0.165584
83450,0.223947,0.4256,0.462123,0.649375
83451,7.252832,9.928247,6.893853,9.050683
83452,10.709858,5.806297,7.55967,6.920757
83460,47.041292,73.397625,71.937639,75.617766
83461,3.345999,12.622436,4.694983,12.070692
83463,8.376694,14.611631,5.690681,17.911105
83464,18.391579,12.098956,11.804533,14.045498
83468,71.955163,45.077546,47.916676,30.572163
83473,3.264821,0.640985,1.121109,1.444678
83475,4.374068,15.467828,14.047661,14.485522
83478,49.449911,25.02229,45.469645,28.830804
83479,18.279524,14.594715,16.05412,14.701427
83480,15.613756,10.905286,11.427372,11.327527
83481,0.013899,0.467273,0.041738,0.178543
83482,0,0,0,0
83483,0.42705,0,0.106194,0.203812
83528,0.109151,0.12708,0.083603,0.029795
83530,0.229187,0.064909,0.114139,0.177533
83538,1.693136,1.150612,1.194062,0.95789
83539,0,0,0,0
83540,4.618555,15.511649,4.844682,24.635618
83541,3.260961,7.227399,5.276653,5.386673
83543,0.097371,0.382583,0.112377,0.408917
83544,6.697272,5.050287,5.009566,6.177492
83546,0.065242,0.124982,0,0
83547,7.132285,6.371474,7.254043,7.765033
83548,20.527507,22.357783,22.077768,20.940793
83549,27.449385,34.889779,33.447814,39.004947
83550,0,0,0,0
83551,0,0,0,0
83552,0.087937,0.629048,0.056803,0.079132
83590,21.704489,52.304632,50.616397,41.378624
83591,3.360595,1.854953,2.854602,1.928229
83592,1.255087,2.509549,3.051656,3.045262
83593,6.147379,4.734216,9.106094,4.754923
83594,20.293111,11.912991,5.373856,8.605029
83595,0.13908,0.211626,0.161792,0.134511
83596,5.867615,14.10089,10.093311,15.503121
83597,0,0,0,0
83598,0,0,0,0
83604,208.630081,221.435165,224.161423,116.492004
83605,31.212351,56.496563,62.538515,56.875865
83606,37.450162,68.100056,65.66597,63.234432
83607,11.130125,21.181442,23.186051,20.767668
83608,27.573303,22.697139,20.426843,24.984031
83636,19.820337,18.013148,20.285131,21.727776
83637,12.61797,25.773994,26.332111,28.399867
83638,41.461464,124.470985,65.668836,74.752161
83639,0,0,0,0
83640,30.394753,21.935942,23.804523,25.250134
83641,51.564342,20.972299,52.834654,24.721474
83642,11.791722,36.26965,27.749529,26.79986
83643,2.560356,16.217174,4.641006,13.72883
83648,1.853332,1.207033,11.241286,1.38925
83650,0.178936,0.059719,0.130403,0.056753
83655,0,0,0,0
83656,0,0,0,0
83657,2.742905,0.334242,0.323652,0.358759
83658,365.836852,363.128864,275.170173,370.857954
83659,0,0,0,0
83660,1.555374,4.776245,2.968043,5.847381
83661,0,0,0,0
83666,136.299386,74.218921,98.534225,95.054544
83667,19.457477,24.390411,38.622083,32.599431
83690,0.052728,0,1.736334,0.669522
83692,36.18914,75.672028,65.617598,49.741328
83693,20.771336,16.981345,16.198483,19.962521
83694,0.099449,0.423222,0.234756,0.757818
83695,28.559498,28.239571,21.363622,34.090284
83696,2.220871,6.805123,4.675406,5.943866
83697,0,0,0,0
83698,0,0,0.006408,0
83699,1.741345,1.16261,3.647728,3.131423
83700,43.289665,49.898957,49.185395,47.863411
83706,7.242954,7.647212,29.247009,31.616594
83707,32.576261,44.149771,39.290296,45.22033
83714,0.114917,0.161487,0.260047,0.048915
83715,0,0,0,0
83716,3.766314,30.415907,28.002732,5.379974
83719,83.982779,124.216652,85.60108,102.942135
83723,0,0.413088,0.142159,0.234675
83729,0.130343,0.552341,2.791576,0.410576
83732,17.220887,15.938911,11.954445,15.042494
83733,1.07834,0.551845,0.248056,0.111917
83734,5.194555,4.590036,3.259101,3.6345
83737,31.547433,30.675457,27.700477,29.025986
83740,0.245873,0.206155,0.052637,0.058132
83741,0,0,0,0
83742,46.330624,95.50164,87.019691,92.138687
83743,4.444038,13.158439,11.308005,14.628319
83744,4.241271,3.740452,3.019457,3.511267
83746,7.165475,20.146482,13.86107,18.331273
83752,31.218693,39.133347,34.980118,33.959927
83755,0,0,0,0
83756,0,0.190778,0.225787,0.048472
83758,0,0,0,0
83759,16.696832,18.285579,15.774679,20.215305
83786,13.933647,34.482858,41.503898,36.667351
83787,42.668575,24.705122,30.397959,31.521494
83795,0,0,0,0
83844,0,0,0,0
83849,0.34375,3.166352,1.177876,2.48213
83850,0.100873,0.173901,0.105214,0.18287
83851,0.028767,0.092205,0.063285,0.011029
83852,15.33974,7.207157,5.096768,6.561099
83853,0.407096,0.640432,0.348051,0.352269
83854,0.153817,0.467747,0.234951,0.261711
83855,7.016588,18.058952,27.27532,19.416079
83856,4.529989,1.745969,1.829859,2.229782
83857,17.022661,9.086827,5.588142,4.116367
83858,9.586153,18.237988,17.984819,16.51951
83860,3.570062,8.206817,7.010738,7.753448
83861,12.419524,8.760985,7.985954,9.236948
83862,46.54531,40.212963,40.44589,47.067929
83863,0,0,0,0
83864,0,0,0,0
83866,0,0,0,0
83867,0,0,0,0
83868,0,0,0,0
83869,4.072751,0,3.926063,2.847709
83871,118.03723,152.543868,139.107873,132.295572
83872,4.450702,8.759894,14.102425,18.163179
83873,0,0,0,0
83874,8.483046,21.214127,28.713803,22.487183
83875,1.11079,1.062409,0.720649,1.303167
83876,0.136258,0,0,0.012382
83877,47.331019,45.96672,43.590434,40.665966
83878,0,0,0,0
83879,0.270558,0.363326,0.103046,0.940647
83880,2.259993,2.027876,0.82502,1.578498
83881,0,0,0,0
83882,2.142808,4.174611,1.036256,2.052897
83884,0,0,0.03281,0.136963
83886,2.988203,2.808951,1.527778,1.206388
83887,0,0,0,0
83888,0,0,0,0.117118
83889,0,0.00878,0,0
83890,1.576598,0.336059,1.706962,1.357146
83891,16.270842,27.683219,21.769689,19.437092
83892,62.205395,100.874922,77.970633,92.825688
83893,0.067168,0,0.171008,0
83894,0.122811,0,0,0
83895,1.045598,10.197572,0.73096,1.278634
83896,0,0,0,0
83897,0,0,0,0
83899,0,0,0,0
83900,0,0,0,0
83901,0,0,0,0
83902,0,0,0,0
83903,0.495909,1.821541,0.975814,3.541558
83930,59.84039,51.443217,72.205704,71.629358
83931,13.692368,23.177822,29.380296,28.365203
83932,10.897757,11.649003,11.170439,12.351813
83933,6.486284,9.432201,9.498287,10.051646
83937,11.949269,17.475087,8.659139,10.104782
83938,0.712217,1.512232,0.445793,0.754943
83939,76.964628,54.90381,57.443325,76.914057
83940,45.414718,24.188639,21.756809,27.352414
83941,88.268985,68.690978,64.326042,66.605228
83942,0,0,0,0
83943,7.119543,4.348256,3.64935,4.95114
83953,0,0,0,0
83955,0.034166,0,0.014601,0.008202
83956,0,0,0,0
83957,0,0,0,0
83959,1.288705,2.949639,4.9857,1.990788
83982,226.529251,194.418777,151.898056,171.106766
83983,1.366455,1.041414,1.500283,1.345891
83985,27.556892,57.650686,75.081259,83.221604
83986,23.117285,114.859065,86.88335,85.311204
83987,1.349484,0.848528,1.084108,2.160087
83988,1.6751,0.938967,1.316321,0.677642
83989,13.33828,10.046861,6.500119,8.517351
83990,3.470413,3.17349,1.212937,4.819773
83992,0.698712,2.029023,0.058227,0.191023
83998,0,0,0,0
83999,0.369283,1.038595,0.516554,1.156472
84000,0,0,0,0
84002,1.081933,0.021903,1.371468,0.359132
84033,0.614813,0.986863,1.054829,0.955268
84034,2.018036,8.738258,3.250586,3.835161
84054,0.190214,0.017392,0.041251,0.055879
84056,19.179832,15.183947,13.423616,17.584188
84057,2.356746,3.131093,1.407318,7.010003
84058,12.942809,19.402752,13.278581,21.505381
84059,0,0,0.021648,0
84060,9.73922,7.920824,7.519432,8.066257
84061,121.267494,68.487969,59.667633,64.96328
84062,17.245638,18.562255,14.306654,15.854241
84063,0,0,0,0
84064,32.631543,19.919611,19.339347,33.948928
84065,26.073163,41.7168,46.301416,46.311884
84066,0.301439,0,0.127348,0.450845
84067,10.779139,10.863686,10.228567,11.016652
84068,5.8186,5.56873,4.721907,4.852254
84069,0.679336,1.913477,1.680794,1.713475
84070,0.469627,0.223772,0.186572,0.196271
84071,2.738942,2.045348,1.908262,2.29666
84072,0.104137,0,0.089406,0.026582
84073,0.593089,0.672755,0.301084,0.389742
84074,0.637736,1.553356,0.887904,1.306971
84075,0,0,0,0
84076,0,0,0,0
84077,0.300326,0.37124,0.778522,0.77642
84078,5.051443,6.207921,3.357531,4.02983
84079,14.776117,15.051922,18.842124,22.398149
84080,7.838287,14.037437,11.974179,11.2003
84081,43.536729,34.020917,29.767746,40.955892
84083,2.531922,1.455063,1.054697,2.144301
84084,0.288603,0.170229,0.08885,0.165588
84085,8.629576,8.533492,7.612529,6.603096
84089,0,0,0,0
84090,0,0,0,0
84091,0,0,0,0
84097,0,0,0,0
84099,0.023839,0.008482,0,0.063671
84100,8.377881,4.810866,5.598714,5.710003
84101,1.501823,0.78199,0.515299,0.322184
84102,10.732201,5.734384,5.430778,4.311554
84103,0,0,0.07881,0
84105,3.357655,3.606359,3.882832,5.18483
84106,0,0.057431,0.189739,0
84107,0.064404,0,0,0
84108,11.88782,10.263899,8.725284,11.033242
84109,0.064125,0,0.05455,0
84124,14.609886,17.424108,16.391385,15.975378
84125,0,0,0.011784,0
84126,3.76976,6.22892,5.810209,7.528825
84128,41.96876,31.362673,31.48627,43.012506
84129,37.151359,20.016412,25.021141,23.822198
84131,4.53251,6.212749,4.973424,6.212503
84132,4.854717,7.202319,8.486521,7.162747
84133,0.49245,1.083775,0.865593,1.807957
84134,10.023592,17.471818,12.48835,14.988296
84135,6.83662,5.794966,6.283202,8.074255
84138,13.637134,12.744747,13.811476,14.447144
84140,7.051083,2.47818,2.009472,3.626607
84141,17.956648,48.906021,54.881598,31.681877
84142,23.614572,11.28461,8.946099,13.158827
84144,4.403937,5.313382,2.643886,2.894196
84146,21.068413,17.081034,15.008872,17.335235
84148,24.287762,28.917695,19.394778,26.410455
84152,0,0,0,0
84153,21.5159,26.977049,25.613462,24.771488
84154,18.388127,11.841822,13.883551,15.90344
84159,70.74775,94.447527,47.415652,55.117382
84162,29.300429,20.648408,19.725829,26.511899
84163,10.815224,9.523285,8.388158,8.156279
84164,17.598785,37.068672,30.257775,36.715601
84166,12.372163,34.769378,15.484597,16.347025
84167,4.51854,4.99331,4.780761,5.49824
84168,65.283741,100.224632,238.503596,178.328688
84171,15.78329,15.221605,65.146777,16.368022
84172,8.029538,6.693944,6.11247,7.744461
84173,17.197534,16.040044,16.27947,15.235216
84174,0,0.059675,0.013337,0.026031
84176,0.095311,0,0.181585,0.219256
84179,1.999769,4.464615,4.090603,6.232635
84181,16.544838,18.92348,16.326372,19.541449
84182,3.157152,7.864186,5.998651,5.675607
84186,27.073706,22.045139,26.209853,27.861767
84187,6.211571,8.368812,10.467849,14.531674
84188,37.203981,27.886502,28.437103,38.1567
84189,0.12125,0.32992,0.170511,0.145504
84190,7.038472,6.51907,4.581916,7.40591
84191,62.852196,45.732993,47.402925,51.878571
84193,50.052845,56.898876,69.035068,62.466068
84196,32.252705,42.011073,38.960767,46.955294
84197,3.289447,7.167338,6.893525,8.510399
84203,0.030363,0.16238,0.07627,0.15726
84206,9.442501,31.087942,17.314856,45.685772
84210,0,0.100489,0.056554,0.081463
84214,0.209372,0.048,0.345858,0.599618
84215,0,0.04236,0.021856,0.011139
84216,19.918109,13.152032,9.23574,12.12535
84217,1.380012,0.967472,0.465773,0.639288
84218,2.217238,3.130693,2.377941,1.775761
84219,4.849062,13.259978,7.91363,8.649927
84220,7.708538,7.953645,8.022647,9.306528
84221,10.08174,9.503429,13.612832,27.865022
84222,1.094262,1.006675,1.669232,1.25574
84223,9.645984,7.435362,6.223755,7.653621
84224,16.205426,12.432694,14.812646,17.99234
84225,0.463428,0.108415,0.172484,0.075026
84226,0,0.022446,0.028827,0.117369
84229,0,0.058285,0,0
84230,6.726828,6.012949,5.258443,6.479814
