,CAF-62T-IgA_TPM,CAF-97T-IgA_TPM,CAF_73T_IgA_TPM,CAF_98T_IgA_TPM
100861550,0,0,0,0
100861552,0,0,0,0
100861553,0,0,0,0
100861554,0,0,0,0
100861555,1.223349,1.508291,3.945912,2.079108
100861556,0,0,0,0
100861563,0.341475,0.425704,0,0
100861569,0,0,0,0
100861573,0,0,0,0
100861574,0,0,0,0
100862662,0.0318,0,0,0
100862664,0,0,0,0
100862665,0,0,0,0
100862668,0,0,0,0
100862671,1.828203,2.038581,2.805986,2.43201
100862674,0,0,0,0
100862679,0,0,0,0
100862680,0,0,0,0
100862682,0.096533,0.567269,0.109305,0.18301
100862692,0.096592,0.273214,0.287927,0.373194
100862704,0,0.132808,0,0
100862705,0,0,0,0
100862725,0,0,0,0
100862726,0,0,0,0
100862728,2.596287,3.475237,0.461824,0.667021
100862852,0,0,0,0
100873065,0,0,0,0
100873165,0,0,0,0
100873166,0,0,0,0
100873745,0,0,0,0
100873746,0,0,0,0.01294
100873747,0,0,0,0
100873749,0,0,0,0
100873750,0,0,0,0
100873751,0,0,0,0
100873754,0,0,0,0
100873755,0,0,0,0
100873756,0,0,0,0
100873757,2.379367,4.918603,3.381918,3.351809
100873758,0,0,0,0
100873759,1.080302,0.161898,0.2149,0.220589
100873760,0,0,0,0
100873783,0,0,0,0
100873784,1.011116,0.158115,0,0
100873786,0,0,0,0
100873787,0,0,0,0
100873789,0,0,0,0
100873790,0,0.016876,0.058594,0
100873792,0,0.23637,0,0.189963
100873793,0,0,0,0
100873796,0,0,0,0
100873801,0,0,0,0
100873808,0,0,0,0
100873817,0,0,0,0
100873818,0,0,0,0
100873821,0,0,0,0
100873823,0,0,0,0
100873825,0.352158,0,0,0
100873856,0.12482,0,0,0.446087
100873857,0.000007,0,0,0.000017
100873859,0,0,0,0
100873860,1.817614,0.538908,0,0.839255
100873878,0,0,0,0
100873879,0.247356,0.08226,0,0.825552
100873892,0,0,0,0
100873895,0,0,0,0
100873896,0,0,0,0
100873897,0,0,0,0
100873898,0,0,0,0
100873899,0,0,0,0
100873903,0,0,0,0
100873905,0,0,0,0
100873906,0,0,0,0
100873908,0,0,0,0
100873911,0,0,0,0
100873914,0,0,0,0
100873917,0,0,0,0
100873919,0,0,0,0
100873920,0,0,0,0
100873921,0,0,0,0
100873922,0,0,0,0
100873924,2.467185,1.032981,0.844015,1.003586
100873930,0,0,0,0
100873932,0,0,0,0
100873933,0,0,0,0
100873935,0,0,0,0
100873937,0,0,0,0
100873939,0,0,0,0
100873940,0,0,0,0
100873941,0,0,0,0
100873942,0,0,0,0
100873944,0,0,0,0
100873945,0,0,0,0
100873946,0,0,0,0
100873947,0,0.00188,0,0
100873948,0,0,0,0
100873949,0.484419,0.125042,0.358847,0.266025
100873951,0,0,0,0
100873952,0,0.005372,0,0.132728
100873954,0.679518,0.521997,0.76709,1.137944
100873955,0,0,0,0
100873962,3.708231,0,1.253467,1.135138
100873963,0,0,0,0
100873964,0,0,0,0
100873965,0,0.083096,0,0
100873969,0,0,0,0
100873970,0,0,0,0
100873972,0,0,0,0
100873973,0,0,0,0
100873974,0,0,0,0
100873975,0,0,0,0
100873976,0,0,0,0
100873977,0,0,0,0
100873979,1.960825,1.315014,1.993138,3.030272
100873980,0,0,0,0
100873982,0,0,0,0
100873983,0,0,0,0
100873984,0,0,0,0
100873985,1.368646,1.663554,0.851919,1.280232
100873986,0,0,0,0
100873987,0,0,0,0
100873989,0,0,0,0
100873990,0,0,0,0
100873993,0,0,0,0
100873995,0,0,0,0
100873997,0,0,0,0
100873998,0.436031,0.348436,1.13452,0.45057
100874001,0.00197,0.043826,0,0.088704
100874002,0.275508,0.107721,0,0.113538
100874004,0,0,0,0
100874006,0,0,0,0
100874007,0,0,0,0
100874010,0,0,0,0
100874011,0,0,0,0
100874012,0,0,0,0
100874014,0.005343,0.044374,0,0.007647
100874016,0,0,0,0
100874018,0,0,0,0
100874019,0,0,0,0
100874021,0,0,0,0
100874027,0,0,0,0
100874028,0.093374,0,0,0
100874029,0,0,0,0
100874031,0.80991,0.428515,0,0
100874032,1.40029,1.954875,1.600836,1.932756
100874034,0.282596,0.351198,0,0.26625
100874036,0,0,0,0
100874037,0,0,0,0
100874039,0,0,0,0
100874041,0,0,0,0
100874042,0,0,0,0
100874043,0,0,0,0
100874044,0,0,0,0
100874045,0,0.411398,0.241708,0.18396
100874047,0,0,0,0
100874048,1.219958,0.525293,0,0.648444
100874051,0,0,0,0
100874052,0,0,0,0
100874053,0,0,0,0
100874054,0.749158,1.068255,0.38333,0.60516
100874055,0.774618,0,0.111468,0.224511
100874056,0,0,0,0
100874058,4.846988,2.939749,3.349276,4.138359
100874059,0,0,0,0
100874060,0,0,0,0
100874063,0,0,0,0
100874064,0,0,0,0
100874068,0,0.362964,0,0.448279
100874069,0.253354,0.244186,0.075298,0.160478
100874070,0,0,0,0
100874071,0,0.346665,0.382007,0.187008
100874073,0,0,0,0
100874074,0,0,0,0
100874078,0,0,0,0
100874079,0,0,0,0
100874081,0,0,0,0
100874082,0,0,0,0
100874083,0,0,0,0
100874084,0,0,0,0
100874085,0,0,0,0
100874086,0,0,0,0
100874087,0,0,0,0
100874088,0,0,0,0
100874089,0,0.411993,0,0
100874090,0,0,0,0
100874091,0,0.460199,0,0.068558
100874092,0,0.310865,0,0.327757
100874093,0,0.006353,0,0
100874094,0.577261,0.754633,0.522686,0.12629
100874095,0,0,0,0
100874096,0,0,0,0
100874097,0,0,0,0
100874100,0.116116,0.128577,0,0
100874101,0,0,0,0
100874102,0,0,0,0
100874107,0,0.072368,0,0.057012
100874110,0,0,0,0
100874111,0.171408,0,0.111601,0.098692
100874113,0,0,0,0
100874114,0,0,0,0
100874115,0,0.083889,0,0
100874118,0.101227,0.370945,0,0
100874120,0,0,0,0.032317
100874122,0,0,0,0
100874123,0.061706,0.03113,0.034486,0
100874126,0,0,0,0
100874127,0.0884,0,0,0
100874128,0,0,0,0
100874130,0,0,0,0
100874131,0.144715,0.04257,0.274404,0.066941
100874136,0,0,0,0
100874137,0,0,0,0
100874139,0,0,0,0
100874143,0,0,0,0
100874145,0,0,0,0
100874146,0,0,0,0
100874147,0,0,0,0
100874150,0,0,0,0
100874151,0,0,0,0
100874155,0,0,0,0
100874156,0,0,0,0
100874157,0,0.122133,0,0
100874158,0.195848,0.149772,0.33304,0.501869
100874159,0,0,0,0
100874161,0,0,0,0
100874164,0,0,0,0
100874167,0,0,0,0
100874168,0,0,0,0
100874169,0,0,0,0
100874172,0,0,0,0
100874173,0,0.006853,0,0.062524
100874175,0,0,0,0
100874176,0,0,0,0
100874178,0,0,0,0
100874179,0,0,0,0
100874180,0,0,0,0
100874182,0,0,0,0
100874183,0,0,0,0
100874184,0,0,0,0
100874185,0,0.433603,0,0.09166
100874187,0,0,0,0
100874188,1.449368,0.374585,1.180507,1.027991
100874190,0,0,0,0
100874191,0,0,0,0.013256
100874192,0,0,0,0
100874194,0,0,0,0
100874195,0,0,0,0
100874196,0,0,0,0
100874197,0,0,0,0
100874198,0,0,0,0
100874200,0,0,0,0
100874201,0,0,0,0.001324
100874203,0,0.003407,0.000642,0.001106
100874204,0,0,0,0
100874205,0,0,0,0
100874206,0,0,0,0
100874207,2.470857,0.211429,1.108858,1.439711
100874208,0,0,0,0
100874211,0,0.137052,0.247766,0
100874212,0.072284,0.206657,0,0
100874214,0.147805,0,0.052827,0.348791
100874216,0,0,0,0
100874218,0,0,0,0
100874219,0,0,0,0
100874220,0,0,0,0
100874221,0,0,0,0
100874222,0.021333,0.020944,0,0
100874223,0,0,0,0
100874226,0,0,0,0
100874227,0,0,0,0.044237
100874231,0,0,0,0
100874234,0,0,0,0
100874235,0.104045,0,0.172803,0.204631
100874236,0,0,0,0
100874237,0,0,0,0
100874238,0.030264,0.122155,0,0
100874239,0,0,0,0
100874241,0,0,0.375749,0
100874242,0,0,0,0
100874243,0,0.014128,0.015959,0
100874244,0,0,0,0
100874245,0,0,0,0
100874246,0.161233,0.193153,1.712765,0.442572
100874249,0.216476,0.057128,0,0
100874251,0,0,0,0
100874252,4.867318,6.301616,7.441301,6.04196
100874253,0.824138,0.449814,0,0.18213
100874255,0,0,0,0.552688
100874259,0.178151,0.055941,0,0
100874260,7.242691,5.658764,7.688933,7.007555
100874261,0,0,0,0
100874264,0,0,0,0
100874270,0,0,0,0
100874273,0,0,0,0
100874275,0,0,0,0
100874278,2.293986,1.686129,2.850269,3.56827
100874281,0,0,0,0
100874282,0,0,0,0
100874284,0,0,0,0
100874286,0,0,0,0
100874291,0.286923,0.103277,0.089869,0.242978
100874295,0,0,0,0
100874296,0,0,0,0
100874300,0.028096,0,0,0.13768
100874309,0.374711,0.208246,0.091324,0.364561
100874313,0,0,0,0
100874317,0,0,0,0
100874322,0,0,0,0.159171
100874323,0,0,0,0
100874325,0,0,0,0
100874326,0,0,0,0
100874330,0,0,0,0
100874334,0.137395,0,0,0.065542
100874337,0,0,0,0
100874342,0,0.27179,0,0
100874343,0.342073,0.036584,0,0.073202
100874353,0.422721,0.680326,1.158997,0.32471
100874355,0,0,0,0.127181
100874360,0,0,0,0
100874361,0,0,0,0
100874362,2.887962,2.755424,1.67317,2.99119
100874363,0,0.147112,0,0
100874364,0,0,0,0
100874365,0,0,0,0
100874366,0,0,0,0
100874369,0,0,0,0
100874370,0.033182,0.12437,0,0
100874372,0,0,0,0
100874374,0,0,0,0
100874375,0.140105,0.033792,0.068197,0.070645
100874377,0,0,0,0
100874381,13.813427,14.12704,10.854745,10.872933
100874385,0,0,0,0
100874386,0,0,0,0
100874387,0,0,0,0.114854
100874388,0.044092,0,0,0.092482
100874391,0.007049,0.012027,0.009428,0.006584
100874396,0,0,0,0
100874399,0,0.101246,0.04015,0.059845
100874400,0,0,0,0
100874402,0,0,0,0
100874403,0,0,0,0
100874406,0,0,0.002934,0
100874407,0,0,0,0
100874408,0,0,0,0
100874411,0,0,0,0
100874413,0,0,0,0
100874414,0,0,0,0
100874415,0,0,0,0
100874417,0.344358,0,0,0.104947
100874418,0,0,0,0
100874419,0,0,0,0
100874424,0,0,0,0
100874425,0,0,0,0
100874426,0,0,0,0
100874428,0,0,0,0
100874433,0,0,0,0
100874435,0,0,0.142327,0
100874437,0,0,0,0.122609
100874444,3.361386,1.654793,6.783123,1.669805
100874447,0,0,0,0
100874448,0,0,0,0.00749
100874450,0,0,0,0
100874452,0,0,0,0
100874453,0,0,0,0
100874455,0.105107,0,0,0.079722
100874456,0,0,0,0
100874457,0,0,0,0
100874458,0,0,0,0
100874459,0.041812,0,0,0.03566
100874460,0,0,0,0
100874462,0.099404,0,0.411257,0.207496
100874463,0,0,0,0
100874464,0.282944,0.319571,0.028226,0.386728
100874466,0,0,0,0
100874467,0.825481,0.239865,0.028891,0.324453
100874468,0,0,0,0
100874469,0,0,0,0
100874471,0,0,0,0
100874472,0.041726,0.002712,0,0.061629
100874473,0,0,0,0
100874474,0,0,0,0
100874475,0,0,0,0
100874476,0,0,0,0.092372
100874477,0,0,0,0
100874478,0,0,0,0
100874479,0,0,0,0
100874480,0,0,0,0
100874481,0,0,0,0
100874482,0,0,0,0
100874483,0,0,0,0
100874484,0,0.014253,0,0.00395
100874485,0.020393,0.114311,0,0
100874486,0,0,0,0
100874487,0,0,0,0
100874488,0,0,0,0
100874491,0,0,0,0
100874494,0,0,0,0.045234
100874498,0,0,0,0.105326
100874499,0,0,0,0
100874500,0.117291,0,0,0.021468
100874503,0,0,0,0
100874509,0,0,0,0
100874511,0.743659,0.22241,0.294295,0.374501
100874512,0,0,0,0
100874515,0.505823,0,0.398066,0.672809
100874520,0,0,0,0
100874521,1.243714,0.445811,0.096922,1.686826
100874528,0,0,0,0
100874530,0,0.018127,0,0
100874531,0,0,0,0
100884169,0.128675,0.250384,0,0.182018
100885775,0,0,0,0
100885776,0.953022,1.327633,1.531444,1.601937
100885777,0,0,0,0
100885778,0.049625,0.027837,0,0
100885779,0,0,0,0
100885780,0,0,0,0
100885781,0,0,0,0
100885782,0,0,0,0
100885789,0.043312,0,0,0.044028
100885795,0,0,0,0
100885796,0,0,0,0
100885797,0,0,0,0
100885798,0,0,0,0
100885799,0.013085,0.015212,0.018426,0.018052
100885848,0.554353,1.254113,0.209922,0.72605
100885850,0.401067,1.629315,0.18328,1.138902
100885865,1.518893,0.752949,0.536866,1.014583
100886964,0,0,0,0
100887067,0,0,0,0
100887068,0.052901,0.11313,0.136863,0.20628
100887075,0,0,0,0
100887076,0,0,0.05567,0
100887080,0,0,0,0
100887744,0.00439,0.000921,0,0.013573
100887746,0.18482,0.447384,0,0.10339
100887747,0,0,0,0
100887748,0.324766,0.099774,0.187231,0.106966
100887750,5.028593,5.158451,2.278685,3.948773
100887754,0,0,0,0
100887755,0,0,0,0
100913082,0,0,0,0
100913179,0,0,0,0
100913182,0,0,0,0
100913183,0,0,0,0
100967223,0,0,0,0
100967224,0,0,0,0
100996246,0.388534,1.010114,0.870421,0.770783
100996247,0.062105,0.078422,0,0.176897
100996249,0,0,0,0
100996251,0.68955,0.352297,0.159804,0.296165
100996255,6.82578,4.042347,4.571377,6.098574
100996259,0.107146,0.299165,0.325817,0.557588
100996262,0,0,0,0
100996263,0,0,0,0
100996266,0,0.309286,0.518267,0.116606
100996279,0,0,0,0
100996280,0,0,0,0
100996284,0,0,0,0
100996286,0,0,0,0
100996288,0,0.095973,0,0
100996291,0,0,0,0
100996294,0.207158,0.204476,0.228708,0.082658
100996295,0,0,0,0
100996301,0,0,0,0
100996307,0.427374,0.550742,0.223318,0.193323
100996318,0.187478,0.139134,0.391972,0.159562
100996324,0,0,0,0
100996325,0,0,0,0.03366
100996331,0,0,0,0
100996333,1.28204,0.178359,0.203258,0.236984
100996335,0,0,0,0
100996338,0,0,0,0
100996342,0,0,0,0
100996345,0.04083,0,0,0
100996348,0,0,0,0
100996349,0,0,0,0
100996350,0,0,0,0
100996351,0,0.034764,0,0.066862
100996361,0,0,0,0
100996364,0,0,0,0
100996379,0.120703,0.099173,0,0.249857
100996384,0,0,0,0
100996385,0,0,0,0
100996404,0,0,0,0
100996413,0,0,0,0
100996415,0,0,0,0
100996419,2.51334,1.329973,1.145552,1.035502
100996425,0.307988,0.460681,0,0.076658
100996432,0,0,0,0
100996437,0.886012,1.747037,0.069668,0.472501
100996438,0,0,0,0
100996442,3.544504,3.052183,2.674316,1.778566
100996447,0,0,0,0
100996455,0,0.067391,0,0
100996465,0,0,0,0
100996476,0,0,0,0
100996478,0,0,0,0
100996481,0,0.081521,0,0.097927
100996483,0,0,0,0
100996485,0.164596,0.329547,0,0
100996490,0,0,0,0
100996492,0,0,0,0
100996506,0.168464,0,0,0
100996511,2.962461,0.350105,0.744101,1.993517
100996517,6.032483,2.587218,4.486883,4.787622
100996521,0,0,0,0
100996538,0,0,0,0
100996539,1.165518,0.791505,0.659505,1.216914
100996541,0.004494,0,0,0.006642
100996549,0.040583,0,0,0
100996567,0,0,0,0
100996569,0,0,0,0
100996570,0.183747,0.210823,0,0
100996571,0,0,0,0
100996574,0,0,0,0
100996579,0,0,0,0
100996582,0,0,0,0
100996583,0,0,0.191532,0
100996586,0,0,0,0
100996590,0,0,0,0
100996597,0,0,0,0
100996598,0,0,0,0
100996609,0.266402,0.052933,0,3.420368
100996611,0,0,0,0
100996624,0,0,0,0
100996630,0,0,0,0
100996631,0,0,0,0
100996635,0,0,0,0
100996637,0,0,0,0
100996643,0,0,0,0
100996645,0,0,0,0.048408
100996648,0,0,0,0
100996649,0,0,0,0
100996654,0,0,0,0
100996660,2.293995,2.487673,1.319726,2.086466
100996662,0.023557,0.084515,0,0.055616
100996664,0,0,0,0
100996665,0,0,0,0
100996669,0,0,0,0
100996670,0,0,0,0
100996671,0,0,0,0
100996679,0,0,0,0
100996681,0,0,0,0
100996686,0,0.797172,0,0
100996693,0,0,1.518017,0.315203
100996694,0,0,0,0
100996696,0,0,0,0
100996699,0,0,0,0
100996701,0,0,0,0
100996702,0,0.116026,0.174869,0
100996712,9.461593,9.431753,9.728158,7.816843
100996716,6.988713,2.934761,6.38292,5.064336
100996717,5.714385,3.714769,3.638662,10.304904
100996720,0.632732,0.518845,0.242105,1.257976
100996722,0,0,0,0
100996723,3.790211,1.726616,1.515855,2.426772
100996724,15.426514,7.64383,7.799938,15.133853
100996731,0,0,0,0
100996732,3.801624,7.900954,5.432187,5.277283
100996736,0,0,0,0
100996737,0,0,0,0
100996738,0.167985,0.262987,0.089896,0.185888
100996740,0.886559,1.136193,1.260568,2.133193
100996746,0.023361,0.006997,0,0.007741
100996756,3.811684,2.285863,1.096348,2.459402
100996758,0.0651,0.652993,0.383553,0.073551
100996763,8.705741,5.877996,8.451537,19.35915
100996842,10.51379,8.073084,5.233687,8.303836
100996851,0,0,0,0.094542
100996860,0,0,0,0
100996876,0,0,0,0
100996886,0,0,0,0
100996902,0,0,0,0
100996928,1.964432,2.750854,5.097705,3.585789
100996930,0,0,0,0
100996939,134.484131,120.120132,123.046555,131.340286
100996941,0,0,0,0
101027084,0.063874,0,0,0.106236
101054525,0,0,0,0
101055625,0,0,0.317418,0
101059906,0.147949,0.337578,0.382824,0.410698
101059907,0,0,0,0
101059914,0,0,0,0
101059915,0.043154,0.084387,0,0.070954
101059916,0,0,0,0
101059918,3.528395,1.809177,1.394996,2.537913
101059920,0,0,0,0
101059924,0,0,0,0
101059926,0,0,0,0
101059938,12.637085,14.413957,7.711094,15.212944
101059948,0,0.71221,0,0
101059953,0.305887,3.09759,0.128193,1.005511
101059954,0,0.384606,0.322494,0
101059962,0,0,0,0
101059972,0,0,0,0
101059973,0,0,0,0
101059974,0,0,0,0
101059977,0,0,0,0
101059986,0.07749,0,0,0
101059990,0,0,0,0
101059997,0,0,0,0
101060000,0,0,0,0
101060004,0,0,0,0
101060016,0,0,0,0
101060019,0,0,0,0
101060020,0.084428,0,0.156094,0
101060021,0,0,0,0
101060024,0.155803,0,0,0
101060035,0,0,0,0
101060038,0,0,0,0
101060039,0,0,0,0
101060040,0,0,0,0
101060042,0,0,0,0
101060043,0,0,0,0
101060045,0.446355,0.13666,0.202464,0.403739
101060048,0,0,0,0
101060049,0,0,0,0
101060052,0,0,0,0
101060056,0,0,0,0
101060058,0,0,0,0
101060064,0,0,0,0
101060066,0,0.020019,0,0.017295
101060067,0,0,0,0
101060076,0,0,0,0
101060084,0,0,0,0
101060086,0,0,0,0
101060089,0,0,0,0
101060091,1.632697,2.549486,1.525695,1.281587
101060098,0,0,0,0
101060099,0,0,0,0
101060104,0,0,0,0
101060105,0,0.372626,0,0
101060113,0,0,0,0
101060118,0,0,0,0
101060119,0,0,0,0
101060126,0,0,0,0
101060145,0,0,0,0
101060146,0,0,0,0
101060152,0,0,0,0
101060158,0,0,0,0
101060159,0,0,0,0
101060162,0,0,0,0
101060164,0,0,0,0
101060170,0,0,0,0.014708
101060171,0.051238,0,0,0
101060176,0,0,0,0
101060179,2.886837,3.587301,2.054622,2.211153
101060187,0.044473,0.05713,0.137102,0.027468
101060189,0,0,0,0
101060191,0,0,0,0
101060192,0,0,0,0
101060195,0.586633,0.22899,0.040516,0.106858
101060199,0,0,0,0
101060200,2.489122,1.943052,1.447519,2.105088
101060206,0,0,0,0
101060207,0,0,0.520044,0.036914
101060211,0,0,0,0
101060212,14.744413,11.77546,6.481451,11.66293
101060224,0,0,0,0
101060226,23.694439,21.443119,28.717833,41.960419
101060227,0.008971,0.003876,0.097143,0.024846
101060233,0,0,0,0
101060236,0.152611,0.068583,0,0.049093
101060264,0.152062,0,0.524754,0.491522
101060274,0,0,0,0
101060301,0,0,0,0
101060321,2.502282,2.38154,0.971789,1.862514
101060341,0.424856,0.529252,0.687925,0.247745
101060351,3.553425,3.493096,1.194425,2.786108
101060376,9.629335,3.924001,3.635526,7.41182
101060385,0,0,0,0
101060389,4.554812,4.611188,1.545325,3.445592
101060391,0,0,0,0
101060400,0.113459,0.880361,0,0.342629
101060498,0,0,0.272863,0
101060524,0,0,0,0
101060542,0,0.105336,0,0.065784
101060544,0,0,0,0.120304
101060553,0.216942,0.148816,0.037059,0.108509
101060587,0,0,0,0
101060588,0,0,0,0
101060684,20.409477,16.06275,18.643726,28.957468
101060691,10.830652,12.275828,12.399677,11.196391
101060796,0,0,0,0
101060852,0,0,0,0
101101772,0,0.138063,0,0.054651
101101773,0,0,0,0
101101775,2.043448,0.363821,0.41834,2.473973
101101776,0,0,0,0
101101841,0,0,0,0
101154643,0,0,0,0
101154644,0,0,0,0
101154687,0.623342,1.165299,0.821959,0.719109
101154753,0,0,0,0
101180897,0,0,0,0
101180901,0.071268,0.162363,0.115012,0.12474
101180976,0,0,0,0
101232810,0.799421,0.302542,0.124807,0.021388
101234261,0,0,0,0
101234262,0.29208,0.052556,0.64544,0.540934
101241875,0,0,0,0
101241891,0,0,0,0
101241892,4.286138,3.156788,1.156697,4.681599
101241901,0.360183,0.522812,1.607777,0.277161
101241902,0,0,0.172053,0.280824
101243545,0.217961,0.937433,0.122577,0.499023
101243555,0,0,0,0.034842
101269108,0,0,0,0
101290501,0.008752,0.002057,0.001269,0.000016
101290502,0.017808,0,0,0
101290504,0.040594,0,0.066555,0
101290508,0,0,0,0
101340250,0.314,0.161839,0,0.067176
101340251,0.559333,0.928668,0,2.126778
101340252,1.083666,0.001193,0.000139,0.059808
101409253,0,0,0,0
101409254,0,0,0,0
101409255,0,0,0,0
101409256,0.36416,0.175234,0.116158,0.328163
101409257,0.353477,0,0,0
101409258,0.584003,0.038899,0.053719,0.269958
101409261,0.325942,0,0.184365,0.049312
101410533,1.293734,1.399063,1.48541,2.006331
101410534,0,0,0,0
101410535,0.683467,0.5366,0.400282,0
101410536,0,0,0,0
101410537,0,0,0,0
101410538,35.98816,93.634003,70.520824,72.595529
101410540,0,0,0,0
101410541,0,0.191251,0,0
101410542,0.078485,0,0,0
101410543,0,1.675158,4.366816,0
101410544,0,0,0,0
101410545,0,0,0,0
101447996,0,0,0,0
101448202,0.080192,0,0,0
101515984,0,0,0,0
101559451,0.300235,0,0.268207,0.624313
101593348,0.043417,0,0.134093,0.072711
101618237,0.067504,0.122275,0,0.228887
101669762,0,0,0,0
101669764,0.085644,0,0,0.100043
101669766,0.227776,0.88615,0.324054,0
101669767,0,0,0,0
101730217,2.173136,2.740081,2.810438,2.383632
101735302,0.780674,0.80512,0.385132,0.83623
101752334,0.116655,0.303835,0.344958,0.124902
101752399,12.153392,15.882998,9.231526,16.442876
101752400,1.097149,0.701189,0.725614,1.171078
101805488,0,0,0,0
101805491,0,0,0,0
101805492,0,0,0,0
101867536,0.273313,0.261073,0.135267,0.161602
101926886,0,0.114467,0,0.095767
101926887,0.0689,0.026146,0.131557,0.334024
101926888,1.932161,1.470483,1.410377,1.087116
101926889,0.033564,0,0,0.058557
101926890,0,0,0,0
101926892,0,0,0,0
101926893,0,0,0,0.033258
101926895,0,0,0,0
101926896,0,0,0,0
101926897,0,0,0,0
101926898,0.091444,0.059717,0,0
101926900,0.231528,0,0.612251,0.179293
101926903,0,0,0,0
101926904,0.232774,0,0.321152,0.257522
101926905,0,0,0,0
101926906,0,0,0,0
101926907,0.17,0.111432,0,0.219518
101926908,0,0,0,0
101926911,0,0,0,0
101926913,0,0,0,0
101926915,0,0,0,0
101926917,0.177771,0.119035,0.140001,0.188832
101926918,1.276005,2.290027,0.83237,0.719112
101926923,0,0,0,0
101926924,0,0,0,0
101926925,4.586756,2.677594,1.769644,1.10626
101926926,0,0,0,0
